B107-009,B107,JRuiz277,2018-09-12 09:51 AM,2018-09-12 12:34 PM,9805,9805,2018-09-12,9:51:00 AM,Wednesday,
B107-011,B107,cluch416,2018-09-12 11:35 AM,2018-09-12 11:53 AM,1061,1061,2018-09-12,11:35:00 AM,Wednesday,
B107-010,B107,mazmi306,2018-09-12 11:36 AM,2018-09-12 12:32 PM,3393,3393,2018-09-12,11:36:00 AM,Wednesday,
B107-021,B107,sebel603,2018-09-12 12:05 PM,2018-09-12 12:44 PM,2333,2333,2018-09-12,12:05:00 PM,Wednesday,
B107-020,B107,eszil475,2018-09-12 12:07 PM,2018-09-12 02:16 PM,7748,7748,2018-09-12,12:07:00 PM,Wednesday,
B107-022,B107,jwalk457,2018-09-12 12:09 PM,2018-09-12 12:45 PM,2121,2121,2018-09-12,12:09:00 PM,Wednesday,
B107-011,B107,rma287,2018-09-12 01:11 PM,2018-09-12 02:22 PM,4272,4272,2018-09-12,1:11:00 PM,Wednesday,
B107-010,B107,jhern922,2018-09-12 01:13 PM,2018-09-12 02:22 PM,4122,4122,2018-09-12,1:13:00 PM,Wednesday,
B107-016,B107,mawan314,2018-09-12 01:18 PM,2018-09-12 01:24 PM,370,370,2018-09-12,1:18:00 PM,Wednesday,
B107-010,B107,JRuiz277,2018-09-12 02:24 PM,2018-09-12 03:23 PM,3562,3562,2018-09-12,2:24:00 PM,Wednesday,
B107-009,B107,rpucu899,2018-09-12 02:25 PM,2018-09-12 03:24 PM,3562,3562,2018-09-12,2:25:00 PM,Wednesday,
B107-016,B107,rbari921,2018-09-12 02:57 PM,2018-09-12 03:06 PM,510,510,2018-09-12,2:57:00 PM,Wednesday,
B107-022,B107,chunt661,2018-09-12 03:05 PM,2018-09-12 03:30 PM,1531,1531,2018-09-12,3:05:00 PM,Wednesday,
B107-011,B107,dkani421,2018-09-12 03:25 PM,2018-09-12 03:29 PM,250,250,2018-09-12,3:25:00 PM,Wednesday,
B107-022,B107,jhern922,2018-09-12 04:03 PM,2018-09-12 05:54 PM,6655,6655,2018-09-12,4:03:00 PM,Wednesday,
B107-020,B107,mwalk762,2018-09-12 04:26 PM,2018-09-12 05:14 PM,2873,2873,2018-09-12,4:26:00 PM,Wednesday,
B107-021,B107,mbian099,2018-09-12 05:34 PM,2018-09-12 05:43 PM,551,551,2018-09-12,5:34:00 PM,Wednesday,
B107-011,B107,cluch416,2018-09-13 08:39 AM,2018-09-13 08:59 AM,1242,1242,2018-09-13,8:39:00 AM,Thursday,
B107-015,B107,mhach145,2018-09-13 09:19 AM,2018-09-13 10:22 AM,3794,3794,2018-09-13,9:19:00 AM,Thursday,
B107-010,B107,mazmi306,2018-09-13 09:19 AM,2018-09-13 11:15 AM,6909,6909,2018-09-13,9:19:00 AM,Thursday,
B107-016,B107,ssmil733,2018-09-13 09:21 AM,2018-09-13 10:22 AM,3664,3664,2018-09-13,9:21:00 AM,Thursday,
